collectie_id,global_id,created_user,last_edited_user,bwk_plot_id,bwk_globalid,bwk_centroid_x_l72,bwk_centroid_y_l72,locatie_x_wgs84,locatie_y_wgs84,epsg,doel_habitattype,created_date,last_edited_date,timestamp_measurement,opmerkingen,niet_grondig_doorzocht,voorwaarde_id,habitattype,groep_id,subvraag,vraag_id,waarde_tekst,waarde_numeriek
{3A820AD0-BB31-49CC-9A2B-03255A9AF963},{3A820AD0-BB31-49CC-9A2B-03255A9AF963},klaas.debusschere@inbo.be,klaas.debusschere@inbo.be,,{FCF00210-DD34-4A30-927B-61BAE35D99BF},51346176309101,668645372495423,4.612599645999978,51.36664817100001,4326,3130_aom,2026-08-17 12:00:00,2026-08-20 11:23:04,2026-08-17 11:45,,,2040,3130_aom,,,vrg_2040_3130_aom,zs,
{3A820AD0-BB31-49CC-9A2B-03255A9AF963},{3A820AD0-BB31-49CC-9A2B-03255A9AF963},klaas.debusschere@inbo.be,klaas.debusschere@inbo.be,,{FCF00210-DD34-4A30-927B-61BAE35D99BF},51346176309101,668645372495423,4.612599645999978,51.36664817100001,4326,3130_aom,2026-08-17 12:00:00,2026-08-20 11:23:04,2026-08-17 11:45,,,464,3130_aom,1145,Ongelijkbladig fonteinkruid,vrg_464_3130_aom_matrix_1145,afw,
{3A820AD0-BB31-49CC-9A2B-03255A9AF963},{3A820AD0-BB31-49CC-9A2B-03255A9AF963},klaas.debusschere@inbo.be,klaas.debusschere@inbo.be,,{FCF00210-DD34-4A30-927B-61BAE35D99BF},51346176309101,668645372495423,4.612599645999978,51.36664817100001,4326,3130_aom,2026-08-17 12:00:00,2026-08-20 11:23:04,2026-08-17 11:45,,,805,3130_aom,,,vrg_805_3130_aom,wt,
{3A820AD0-BB31-49CC-9A2B-03255A9AF963},{3A820AD0-BB31-49CC-9A2B-03255A9AF963},klaas.debusschere@inbo.be,klaas.debusschere@inbo.be,,{FCF00210-DD34-4A30-927B-61BAE35D99BF},51346176309101,668645372495423,4.612599645999978,51.36664817100001,4326,3130_aom,2026-08-17 12:00:00,2026-08-20 11:23:04,2026-08-17 11:45,,,464,3130_aom,1125,Moerasweegbree,vrg_464_3130_aom_matrix_1125,afw,
{3A820AD0-BB31-49CC-9A2B-03255A9AF963},{3A820AD0-BB31-49CC-9A2B-03255A9AF963},klaas.debusschere@inbo.be,klaas.debusschere@inbo.be,,{FCF00210-DD34-4A30-927B-61BAE35D99BF},51346176309101,668645372495423,4.612599645999978,51.36664817100001,4326,3130_aom,2026-08-17 12:00:00,2026-08-20 11:23:04,2026-08-17 11:45,,,464,3130_aom,1122,Pilvaren,vrg_464_3130_aom_matrix_1122,afw,
{3A820AD0-BB31-49CC-9A2B-03255A9AF963},{3A820AD0-BB31-49CC-9A2B-03255A9AF963},klaas.debusschere@inbo.be,klaas.debusschere@inbo.be,,{FCF00210-DD34-4A30-927B-61BAE35D99BF},51346176309101,668645372495423,4.612599645999978,51.36664817100001,4326,3130_aom,2026-08-17 12:00:00,2026-08-20 11:23:04,2026-08-17 11:45,,,903,3130_aom,,,vrg_903_3130_aom,wt,
{3A820AD0-BB31-49CC-9A2B-03255A9AF963},{3A820AD0-BB31-49CC-9A2B-03255A9AF963},klaas.debusschere@inbo.be,klaas.debusschere@inbo.be,,{FCF00210-DD34-4A30-927B-61BAE35D99BF},51346176309101,668645372495423,4.612599645999978,51.36664817100001,4326,3130_aom,2026-08-17 12:00:00,2026-08-20 11:23:04,2026-08-17 11:45,,,2321,3130_aom,,,vrg_2321_3130_aom,,1.0
{3A820AD0-BB31-49CC-9A2B-03255A9AF963},{3A820AD0-BB31-49CC-9A2B-03255A9AF963},klaas.debusschere@inbo.be,klaas.debusschere@inbo.be,,{FCF00210-DD34-4A30-927B-61BAE35D99BF},51346176309101,668645372495423,4.612599645999978,51.36664817100001,4326,3130_aom,2026-08-17 12:00:00,2026-08-20 11:23:04,2026-08-17 11:45,,,464,3130_aom,944,Ondergedoken moerasscherm,vrg_464_3130_aom_matrix_944,afw,
{3A820AD0-BB31-49CC-9A2B-03255A9AF963},{3A820AD0-BB31-49CC-9A2B-03255A9AF963},klaas.debusschere@inbo.be,klaas.debusschere@inbo.be,,{FCF00210-DD34-4A30-927B-61BAE35D99BF},51346176309101,668645372495423,4.612599645999978,51.36664817100001,4326,3130_aom,2026-08-17 12:00:00,2026-08-20 11:23:04,2026-08-17 11:45,,,464,3130_aom,3701,Vlottende bies,vrg_464_3130_aom_matrix_3701,wt,
{3A820AD0-BB31-49CC-9A2B-03255A9AF963},{3A820AD0-BB31-49CC-9A2B-03255A9AF963},klaas.debusschere@inbo.be,klaas.debusschere@inbo.be,,{FCF00210-DD34-4A30-927B-61BAE35D99BF},51346176309101,668645372495423,4.612599645999978,51.36664817100001,4326,3130_aom,2026-08-17 12:00:00,2026-08-20 11:23:04,2026-08-17 11:45,,,464,3130_aom,1764,Teer vederkruid,vrg_464_3130_aom_matrix_1764,afw,
